Headin÷CAN begin OK
LSM6DS3TR-C Found!
Accelerometer range set to: +-2G
Accelerometer data rate set to: 12.5 Hz
Heading:0.00 A Des:[0.00] Act:[0.00] B Des:7.00] Act:[0.00] [Immediate] [-1.45] [4.37] [-8.60] | PC:0
Heading:7.70 A Des:[6.92] Act:[4.00] B Des:1.05] Act:[1.70] [Immediate] [-7.14] [-3.73] [4.83] | PC:962
Heading:7.64 A Des:[6.84] Act:[5.70] B Des:1.49] Act:[2.80] [Immediate] [-5.93] [-4.51] [5.82] | PC:963
Heading:7.64 A Des:[6.84] Act:[4.80] B Des:1.49] Act:[0.70] [Immediate] [-5.00] [-5.01] [6.34] | PC:963
Heading:7.56 A Des:[6.70] Act:[2.20] B Des:2.03] Act:[3.70] [Immediate] [-3.49] [-5.83] [6.76] | PC:964
Heading:7.56 A Des:[6.70] Act:[6.30] B Des:2.03] Act:[-0.40] [Immediate] [-2.42] [-6.42] [6.77] | PC:964
Heading:7.64 A Des:[6.84] Act:[4.80] B Des:1.47] Act:[0.00] [Immediate] [-0.77] [-7.20] [6.52] | PC:965
Heading:7.64 A Des:[6.84] Act:[6.00] B Des:1.47] Act:[1.40] [Immediate] [0.31] [-7.54] [6.25] | PC:965
Heading:7.73 A Des:[6.94] Act:[4.70] B Des:0.88] Act:[0.90] [Immediate] [1.93] [-7.81] [5.75] | PC:966
Heading:7.73 A Des:[6.94] Act:[5.60] B Des:0.88] Act:[-0.70] [Immediate] [3.04] [-7.84] [5.34] | PC:966
Heading:7.66 A Des:[6.86] Act:[5.30] B Des:1.37] Act:[-1.20] [Immediate] [4.63] [-7.46] [4.88] | PC:967
Heading:7.66 A Des:[6.86] Act:[4.50] B Des:1.37] Act:[-3.20] [Immediate] [5.65] [-6.97] [4.62] | PC:967
Heading:7.73 A Des:[6.94] Act:[4.90] B Des:0.90] Act:[1.90] [Immediate] [7.12] [-6.07] [4.03] | PC:968
Heading:7.73 A Des:[6.94] Act:[2.50] B Des:0.90] Act:[2.20] [Immediate] [7.98] [-5.31] [3.54] | PC:968
Heading:7.74 A Des:[6.96] Act:[5.40] B Des:0.78] Act:[3.90] [Immediate] [9.05] [-4.04] [2.75] | PC:969
Heading:7.74 A Des:[6.96] Act:[5.20] B Des:0.78] Act:[-2.80] [Immediate] [9.60] [-3.17] [2.18] | PC:969
Heading:7.69 A Des:[6.91] Act:[4.30] B Des:1.14] Act:[-0.80] [Immediate] [10.14] [-1.73] [1.27] | PC:970
Heading:7.69 A Des:[6.91] Act:[4.10] B Des:1.14] Act:[-1.70] [Immediate] [10.33] [-0.77] [0.65] | PC:970
Heading:7.69 A Des:[6.91] Act:[2.70] B Des:1.12] Act:[2.20] [Immediate] [10.36] [0.68] [-0.24] | PC:971
Heading:7.69 A Des:[6.91] Act:[5.50] B Des:1.12] Act:[-1.80] [Immediate] [10.22] [1.64] [-0.80] | PC:971
Heading:7.68 A Des:[6.90] Act:[3.60] B Des:1.19] Act:[2.30] [Immediate] [9.77] [3.07] [-1.51] | PC:972
Heading:7.68 A Des:[6.90] Act:[5.80] B Des:1.19] Act:[1.00] [Immediate] [9.32] [4.03] [-1.92] | PC:972
Heading:7.81 A Des:[6.99] Act:[4.70] B Des:0.29] Act:[2.40] [Immediate] [8.42] [5.42] [-2.35] | PC:973
Heading:7.81 A Des:[6.99] Act:[4.80] B Des:0.29] Act:[-0.70] [Immediate] [7.67] [6.31] [-2.46] | PC:973
Heading:7.73 A Des:[6.94] Act:[4.20] B Des:0.89] Act:[1.70] [Immediate] [6.36] [7.48] [-2.55] | PC:974
Heading:7.73 A Des:[6.94] Act:[3.30] B Des:0.89] Act:[0.10] [Immediate] [5.39] [8.09] [-2.69] | PC:974
Heading:7.74 A Des:[6.95] Act:[3.60] B Des:0.83] Act:[-0.80] [Immediate] [3.85] [8.76] [-2.95] | PC:975
Heading:7.74 A Des:[6.95] Act:[3.90] B Des:0.83] Act:[0.00] [Immediate] [2.76] [9.06] [-3.05] | PC:975
Heading:7.76 A Des:[6.97] Act:[3.60] B Des:0.64] Act:[0.40] [Immediate] [1.11] [9.28] [-3.13] | PC:976
Heading:7.76 A Des:[6.97] Act:[3.80] B Des:0.64] Act:[-0.30] [Immediate] [-0.01] [9.29] [-3.13] | PC:976
Heading:7.75 A Des:[6.96] Act:[2.60] B Des:0.75] Act:[0.40] [Immediate] [-1.71] [9.06] [-3.05] | PC:977
Heading:7.75 A Des:[6.96] Act:[3.00] B Des:0.75] Act:[-1.10] [Immediate] [-2.81] [8.77] [-2.92] | PC:977
Heading:7.81 A Des:[6.99] Act:[6.00] B Des:0.34] Act:[0.60] [Immediate] [-4.39] [8.10] [-2.63] | PC:978
Heading:7.81 A Des:[6.99] Act:[1.60] B Des:0.34] Act:[-0.10] [Immediate] [-5.37] [7.50] [-2.37] | PC:978
Heading:7.75 A Des:[6.96] Act:[5.10] B Des:0.76] Act:[0.60] [Immediate] [-6.68] [6.42] [-1.86] | PC:979
Heading:7.75 A Des:[6.96] Act:[6.80] B Des:0.76] Act:[2.60] [Immediate] [-7.43] [5.58] [-1.48] | PC:979
Heading:7.79 A Des:[6.98] Act:[4.40] B Des:0.46] Act:[4.40] [Immediate] [-8.06] [4.17] [-0.91] | PC:980
Heading:7.79 A Des:[6.98] Act:[2.70] B Des:0.46] Act:[1.70] [Immediate] [-8.77] [3.13] [-0.55] | PC:980
Heading:7.92 A Des:[6.99] Act:[4.10] B Des:-0.44] Act:[2.00] [Immediate] [-9.07] [2.05] [-0.29] | PC:981
Heading:7.92 A Des:[6.99] Act:[4.50] B Des:-0.44] Act:[0.20] [Immediate] [-9.29] [0.38] [-0.05] | PC:981
Heading:8.03 A Des:[6.90] Act:[2.40] B Des:-1.19] Act:[-0.10] [Immediate] [-9.28] [-0.72] [0.07] | PC:982
Heading:8.03 A Des:[6.90] Act:[5.80] B Des:-1.19] Act:[-1.40] [Immediate] [-9.01] [-2.36] [0.27] | PC:982
Heading:7.97 A Des:[6.95] Act:[4.20] B Des:-0.80] Act:[-0.30] [Immediate] [-8.68] [-3.40] [0.40] | PC:983
Heading:7.97 A Des:[6.95] Act:[3.70] B Des:-0.80] Act:[1.20] [Immediate] [-7.97] [-4.90] [0.61] | PC:983
Heading:8.04 A Des:[6.88] Act:[4.70] B Des:-1.27] Act:[-2.20] [Immediate] [-7.36] [-5.80] [0.75] | PC:984
Heading:8.04 A Des:[6.88] Act:[4.80] B Des:-1.27] Act:[-3.90] [Immediate] [-6.27] [-7.02] [0.96] | PC:984
Heading:8.16 A Des:[6.67] Act:[4.30] B Des:-2.11] Act:[-1.10] [Immediate] [-5.41] [-7.74] [1.11] | PC:985
Heading:8.16 A Des:[6.67] Act:[4.50] B Des:-2.11] Act:[-2.70] [Immediate] [-4.00] [-8.59] [1.34] | PC:985
Heading:8.15 A Des:[6.70] Act:[2.60] B Des:-2.04] Act:[-1.30] [Immediate] [-3.00] [-9.02] [1.52] | PC:986
Heading:8.15 A Des:[6.70] Act:[3.10] B Des:-2.04] Act:[-0.70] [Immediate] [-1.41] [-9.43] [1.84] | PC:986
Heading:8.17 A Des:[6.65] Act:[5.10] B Des:-2.20] Act:[0.30] [Immediate] [-0.34] [-9.53] [2.08] | PC:987
Heading:8.17 A Des:[6.65] Act:[5.50] B Des:-2.20] Act:[-2.20] [Immediate] [1.27] [-9.45] [2.50] | PC:987
Heading:8.10 A Des:[6.78] Act:[4.20] B Des:-1.74] Act:[0.70] [Immediate] [2.36] [-9.18] [2.91] | PC:988
Heading:8.10 A Des:[6.78] Act:[3.70] B Des:-1.74] Act:[0.40] [Immediate] [3.98] [-8.42] [3.56] | PC:988
Heading:7.99 A Des:[6.94] Act:[3.00] B Des:-0.92] Act:[-4.90] [Immediate] [5.01] [-7.87] [3.72] | PC:989
Heading:7.99 A Des:[6.94] Act:[4.00] B Des:-0.92] Act:[0.00] [Immediate] [6.50] [-6.90] [3.59] | PC:989
Heading:7.97 A Des:[6.96] Act:[3.50] B Des:-0.79] Act:[-0.80] [Immediate] [7.42] [-6.12] [3.37] | PC:990
Heading:7.97 A Des:[6.96] Act:[3.90] B Des:-0.79] Act:[-1.40] [Immediate] [8.61] [-4.77] [2.92] | PC:990
Heading:7.91 A Des:[6.99] Act:[3.80] B Des:-0.39] Act:[1.50] [Immediate] [9.25] [-3.82] [2.45] | PC:991
Heading:7.91 A Des:[6.99] Act:[3.70] B Des:-0.39] Act:[-1.90] [Immediate] [9.95] [-2.33] [1.65] | PC:991
Heading:7.95 A Des:[6.96] Act:[3.90] B Des:-0.70] Act:[0.70] [Immediate] [10.23] [-1.34] [1.05] | PC:992
Heading:7.95 A Des:[6.96] Act:[6.10] B Des:-0.70] Act:[-1.20] [Immediate] [10.38] [0.12] [0.10] | PC:992
Heading:8.02 A Des:[6.90] Act:[3.90] B Des:-1.17] Act:[-0.30] [Immediate] [10.31] [1.06] [-0.53] | PC:993
Heading:8.02 A Des:[6.90] Act:[1.40] B Des:-1.17] Act:[0.10] [Immediate] [9.97] [2.42] [-1.46] | PC:993
Heading:8.02 A Des:[6.91] Act:[3.50] B Des:-1.14] Act:[1.50] [Immediate] [9.58] [3.27] [-2.06] | PC:994
Heading:8.02 A Des:[6.91] Act:[4.70] B Des:-1.14] Act:[0.50] [Immediate] [8.80] [4.47] [-2.93] | PC:994
Heading:8.03 A Des:[6.89] Act:[3.80] B Des:-1.23] Act:[1.80] [Immediate] [8.13] [5.19] [-3.47] | PC:995
Heading:8.03 A Des:[6.89] Act:[3.50] B Des:-1.23] Act:[0.60] [Immediate] [6.94] [6.14] [-4.22] | PC:995
Heading:8.06 A Des:[6.86] Act:[4.10] B Des:-1.41] Act:[-3.50] [Immediate] [6.04] [6.64] [-4.70] | PC:996
Heading:8.06 A Des:[6.86] Act:[4.10] B Des:-1.41] Act:[2.40] [Immediate] [4.55] [7.15] [-5.41] | PC:996
Heading:7.96 A Des:[6.96] Act:[1.50] B Des:-0.72] Act:[-1.00] [Immediate] [3.50] [7.30] [-5.86] | PC:997
Heading:7.96 A Des:[6.96] Act:[2.40] B Des:-0.72] Act:[-2.20] [Immediate] [1.87] [7.23] [-6.53] | PC:997
Heading:7.96 A Des:[6.96] Act:[6.00] B Des:-0.77] Act:[-1.70] [Immediate] [0.77] [7.01] [-6.90] | PC:998
Heading:7.96 A Des:[6.96] Act:[1.90] B Des:-0.77] Act:[-1.20] [Immediate] [-0.90] [6.58] [-7.19] | PC:998
Heading:8.09 A Des:[6.80] Act:[3.00] B Des:-1.65] Act:[-1.00] [Immediate] [-2.03] [6.25] [-7.17] | PC:999
Heading:8.09 A Des:[6.80] Act:[3.80] B Des:-1.65] Act:[-0.70] [Immediate] [-3.65] [5.68] [-6.89] | PC:999
Heading:8.05 A Des:[6.86] Act:[3.40] B Des:-1.38] Act:[3.40] [Immediate] [-4.66] [5.24] [-6.55] | PC:1000
Heading:8.05 A Des:[6.86] Act:[3.90] B Des:-1.38] Act:[-2.20] [Immediate] [-5.61] [4.43] [-5.86] | PC:1000
Heading:8.05 A Des:[6.86] Act:[3.80] B Des:-1.40] Act:[-2.00] [Immediate] [-6.86] [3.79] [-5.32] | PC:1001
Heading:8.05 A Des:[6.86] Act:[4.10] B Des:-1.40] Act:[-4.30] [Immediate] [-7.56] [3.09] [-4.74] | PC:1001
Heading:8.18 A Des:[6.63] Act:[3.80] B Des:-2.24] Act:[0.40] [Immediate] [-8.39] [2.05] [-3.69] | PC:1002
Heading:8.18 A Des:[6.63] Act:[3.30] B Des:-2.24] Act:[1.30] [Immediate] [-8.80] [1.44] [-2.85] | PC:1002
Heading:8.23 A Des:[6.50] Act:[3.10] B Des:-2.59] Act:[4.40] [Immediate] [-9.19] [0.61] [-1.47] | PC:1003
Heading:8.23 A Des:[6.50] Act:[4.20] B Des:-2.59] Act:[-1.10] [Immediate] [-9.29] [0.07] [-0.53] | PC:1003
Heading:8.16 A Des:[6.67] Act:[3.90] B Des:-2.13] Act:[-0.70] [Immediate] [-9.23] [-0.72] [0.88] | PC:1004
Heading:8.16 A Des:[6.67] Act:[2.20] B Des:-2.13] Act:[-3.90] [Immediate] [-9.05] [-1.19] [1.80] | PC:1004
Heading:8.15 A Des:[6.69] Act:[1.40] B Des:-2.07] Act:[-2.40] [Immediate] [-8.60] [-1.76] [3.16] | PC:1005
Heading:8.15 A Des:[6.69] Act:[5.30] B Des:-2.07] Act:[-1.80] [Immediate] [-8.14] [-2.02] [4.10] | PC:1005
Heading:8.28 A Des:[6.38] Act:[4.80] B Des:-2.88] Act:[-3.10] [Immediate] [-7.33] [-2.09] [5.47] | PC:1006
Heading:8.28 A Des:[6.38] Act:[4.80] B Des:-2.88] Act:[-4.20] [Immediate] [-6.66] [-2.03] [6.34] | PC:1006
Heading:8.35 A Des:[6.17] Act:[4.10] B Des:-3.31] Act:[-0.50] [Immediate] [-5.47] [-1.98] [7.48] | PC:1007
Heading:8.35 A Des:[6.17] Act:[1.10] B Des:-3.31] Act:[-2.70] [Immediate] [-4.60] [-1.92] [8.12] | PC:1007
Heading:8.27 A Des:[6.41] Act:[2.60] B Des:-2.82] Act:[-2.00] [Immediate] [-3.24] [-1.35] [8.94] | PC:1008
Heading:8.27 A Des:[6.41] Act:[4.20] B Des:-2.82] Act:[-0.40] [Immediate] [-2.30] [-0.75] [9.35] | PC:1008
Heading:8.25 A Des:[6.45] Act:[4.90] B Des:-2.71] Act:[0.10] [Immediate] [-0.82] [-0.17] [9.71] | PC:1009
Heading:8.25 A Des:[6.45] Act:[3.50] B Des:-2.71] Act:[-0.40] [Immediate] [0.18] [0.06] [9.80] | PC:1009
Heading:8.32 A Des:[6.25] Act:[1.90] B Des:-3.16] Act:[-3.90] [Immediate] [1.72] [0.37] [9.73] | PC:1010
Heading:8.32 A Des:[6.25] Act:[2.00] B Des:-3.16] Act:[-2.70] [Immediate] [2.82] [0.81] [9.50] | PC:1010
Heading:8.37 A Des:[6.10] Act:[2.80] B Des:-3.43] Act:[0.00] [Immediate] [4.41] [1.64] [8.88] | PC:1011
Heading:8.37 A Des:[6.10] Act:[4.40] B Des:-3.43] Act:[-2.20] [Immediate] [5.42] [2.01] [8.28] | PC:1011
Heading:8.44 A Des:[5.83] Act:[2.90] B Des:-3.87] Act:[-3.50] [Immediate] [6.82] [2.51] [7.13] | PC:1012
Heading:8.44 A Des:[5.83] Act:[1.00] B Des:-3.87] Act:[-3.80] [Immediate] [7.63] [2.82] [6.22] | PC:1012
Heading:8.52 A Des:[5.52] Act:[4.20] B Des:-4.31] Act:[-2.90] [Immediate] [8.63] [2.82] [4.85] | PC:1013
Heading:8.52 A Des:[5.52] Act:[2.80] B Des:-4.31] Act:[-4.20] [Immediate] [9.16] [2.71] [3.93] | PC:1013
Heading:8.60 A Des:[5.13] Act:[3.20] B Des:-4.77] Act:[-2.90] [Immediate] [9.73] [2.40] [2.60] | PC:1014
Heading:8.60 A Des:[5.13] Act:[4.20] B Des:-4.77] Act:[-3.50] [Immediate] [10.01] [2.04] [1.79] | PC:1014
Heading:8.56 A Des:[5.33] Act:[2.80] B Des:-4.53] Act:[-2.30] [Immediate] [10.27] [1.36] [0.76] | PC:1015
Heading:8.56 A Des:[5.33] Act:[1.40] B Des:-4.53] Act:[-3.20] [Immediate] [10.37] [0.73] [0.21] | PC:1015
Heading:8.56 A Des:[5.31] Act:[4.80] B Des:-4.56] Act:[-3.30] [Immediate] [10.37] [-0.35] [-0.38] | PC:1016
Heading:8.56 A Des:[5.31] Act:[3.60] B Des:-4.56] Act:[-3.60] [Immediate] [10.30] [-1.18] [-0.61] | PC:1016
Heading:8.45 A Des:[5.78] Act:[4.40] B Des:-3.95] Act:[-5.10] [Immediate] [10.03] [-2.52] [-0.69] | PC:1017
Heading:8.45 A Des:[5.78] Act:[4.60] B Des:-3.95] Act:[-3.50] [Immediate] [9.74] [-3.43] [-0.57] | PC:1017
Heading:8.55 A Des:[5.36] Act:[3.20] B Des:-4.50] Act:[-4.60] [Immediate] [9.13] [-4.75] [-0.17] | PC:1018
Heading:8.55 A Des:[5.36] Act:[3.50] B Des:-4.50] Act:[-0.30] [Immediate] [8.62] [-5.59] [0.19] | PC:1018
Heading:8.50 A Des:[5.61] Act:[3.00] B Des:-4.19] Act:[-4.40] [Immediate] [7.76] [-6.55] [1.06] | PC:1019
Heading:8.50 A Des:[5.61] Act:[2.90] B Des:-4.19] Act:[0.00] [Immediate] [7.12] [-7.08] [1.66] | PC:1019
Heading:8.51 A Des:[5.54] Act:[4.80] B Des:-4.28] Act:[-1.70] [Immediate] [6.14] [-7.59] [2.66] | PC:1020
Heading:8.51 A Des:[5.54] Act:[0.90] B Des:-4.28] Act:[-1.70] [Immediate] [5.45] [-7.77] [3.38] | PC:1020
Heading:8.52 A Des:[5.50] Act:[3.60] B Des:-4.33] Act:[-4.00] [Immediate] [4.38] [-7.89] [4.39] | PC:1021
Heading:8.52 A Des:[5.50] Act:[4.60] B Des:-4.33] Act:[-0.30] [Immediate] [3.59] [-7.77] [5.14] | PC:1021
Heading:8.57 A Des:[5.27] Act:[3.10] B Des:-4.61] Act:[-1.20] [Immediate] [2.74] [-7.56] [5.82] | PC:1022
Heading:8.57 A Des:[5.27] Act:[1.90] B Des:-4.61] Act:[-4.00] [Immediate] [1.46] [-7.16] [6.64] | PC:1022
Heading:8.63 A Des:[4.99] Act:[3.20] B Des:-4.91] Act:[-0.80] [Immediate] [0.58] [-6.72] [7.14] | PC:1023
Heading:8.63 A Des:[4.99] Act:[2.10] B Des:-4.91] Act:[-3.60] [Immediate] [-0.72] [-5.93] [7.72] | PC:1023
Heading:8.68 A Des:[4.73] Act:[2.80] B Des:-5.16] Act:[-0.90] [Immediate] [-1.58] [-5.20] [8.04] | PC:1024
Heading:8.68 A Des:[4.73] Act:[5.90] B Des:-5.16] Act:[-5.10] [Immediate] [-2.72] [-4.12] [8.28] | PC:1024
Heading:8.76 A Des:[4.32] Act:[3.00] B Des:-5.51] Act:[-2.30] [Immediate] [-3.42] [-3.39] [8.31] | PC:1025
Heading:8.76 A Des:[4.32] Act:[-0.30] B Des:-5.51] Act:[-3.60] [Immediate] [-4.37] [-2.27] [8.19] | PC:1025
Heading:8.75 A Des:[4.37] Act:[3.00] B Des:-5.47] Act:[-4.10] [Immediate] [-4.98] [-1.54] [7.96] | PC:1026
Heading:8.75 A Des:[4.37] Act:[1.60] B Des:-5.47] Act:[-3.60] [Immediate] [-5.83] [-0.37] [7.45] | PC:1026
Heading:8.69 A Des:[4.72] Act:[1.20] B Des:-5.17] Act:[-6.00] [Immediate] [-6.32] [0.22] [7.00] | PC:1027
Heading:8.69 A Des:[4.72] Act:[1.00] B Des:-5.17] Act:[-3.10] [Immediate] [-7.02] [1.03] [6.16] | PC:1027
Heading:8.60 A Des:[5.13] Act:[2.40] B Des:-4.77] Act:[-4.50] [Immediate] [-7.47] [1.38] [5.49] | PC:1028
Heading:8.60 A Des:[5.13] Act:[3.10] B Des:-4.77] Act:[-3.00] [Immediate] [-8.13] [1.71] [4.25] | PC:1028
Heading:8.55 A Des:[5.36] Act:[3.00] B Des:-4.51] Act:[-3.20] [Immediate] [-8.54] [1.61] [3.38] | PC:1029
Heading:8.55 A Des:[5.36] Act:[3.60] B Des:-4.51] Act:[-2.50] [Immediate] [-9.00] [1.23] [2.04] | PC:1029
Heading:8.47 A Des:[5.71] Act:[4.60] B Des:-4.05] Act:[-3.00] [Immediate] [-9.19] [0.75] [1.20] | PC:1030
Heading:8.47 A Des:[5.71] Act:[1.40] B Des:-4.05] Act:[-2.60] [Immediate] [-9.31] [-0.20] [0.05] | PC:1030
Heading:8.48 A Des:[5.68] Act:[2.60] B Des:-4.08] Act:[-2.10] [Immediate] [-9.25] [-0.96] [-0.56] | PC:1031
Heading:8.48 A Des:[5.68] Act:[4.70] B Des:-4.08] Act:[-1.70] [Immediate] [-8.99] [-2.21] [-1.21] | PC:1031
Heading:8.60 A Des:[5.14] Act:[2.90] B Des:-4.75] Act:[-1.20] [Immediate] [-8.72] [-3.06] [-1.47] | PC:1032
Heading:8.60 A Des:[5.14] Act:[3.40] B Des:-4.75] Act:[-2.80] [Immediate] [-8.15] [-4.37] [-1.59] | PC:1032
Heading:8.59 A Des:[5.18] Act:[5.20] B Des:-4.71] Act:[-1.20] [Immediate] [-7.73] [-5.16] [-1.44] | PC:1033
Heading:8.59 A Des:[5.18] Act:[2.90] B Des:-4.71] Act:[-1.70] [Immediate] [-7.00] [-6.26] [-1.00] | PC:1033
Heading:8.57 A Des:[5.29] Act:[4.70] B Des:-4.58] Act:[-1.30] [Immediate] [-6.47] [-6.87] [-0.51] | PC:1034
Heading:8.57 A Des:[5.29] Act:[3.60] B Des:-4.58] Act:[-4.80] [Immediate] [-5.58] [-7.70] [0.32] | PC:1034
Heading:8.64 A Des:[4.94] Act:[2.70] B Des:-4.96] Act:[-2.40] [Immediate] [-4.92] [-8.09] [1.04] | PC:1035
Heading:8.64 A Des:[4.94] Act:[2.60] B Des:-4.96] Act:[0.40] [Immediate] [-3.85] [-8.52] [2.10] | PC:1035
Heading:8.74 A Des:[4.45] Act:[3.80] B Des:-5.41] Act:[-1.30] [Immediate] [-3.09] [-8.68] [2.80] | PC:1036
Heading:8.74 A Des:[4.45] Act:[4.00] B Des:-5.41] Act:[-4.60] [Immediate] [-1.86] [-8.63] [3.96] | PC:1036
Heading:8.67 A Des:[4.77] Act:[3.10] B Des:-5.12] Act:[-4.80] [Immediate] [-1.07] [-8.45] [4.70] | PC:1037
Heading:8.67 A Des:[4.77] Act:[3.60] B Des:-5.12] Act:[-0.80] [Immediate] [0.04] [-7.83] [5.85] | PC:1037
Heading:8.64 A Des:[4.93] Act:[3.70] B Des:-4.97] Act:[-1.70] [Immediate] [0.75] [-7.37] [6.46] | PC:1038
Heading:8.64 A Des:[4.93] Act:[2.60] B Des:-4.97] Act:[-4.00] [Immediate] [1.77] [-6.51] [7.22] | PC:1038
Heading:8.65 A Des:[4.90] Act:[2.40] B Des:-5.00] Act:[2.00] [Immediate] [2.53] [-5.88] [7.60] | PC:1039
Heading:8.65 A Des:[4.90] Act:[3.10] B Des:-5.00] Act:[-2.80] [Immediate] [3.68] [-4.73] [8.00] | PC:1039
Heading:8.69 A Des:[4.71] Act:[5.60] B Des:-5.18] Act:[0.80] [Immediate] [4.47] [-3.97] [8.08] | PC:1040
Heading:8.69 A Des:[4.71] Act:[4.10] B Des:-5.18] Act:[-2.90] [Immediate] [5.63] [-2.85] [7.91] | PC:1040
Heading:8.78 A Des:[4.20] Act:[5.80] B Des:-5.60] Act:[2.00] [Immediate] [6.39] [-2.05] [7.62] | PC:1041
Heading:8.78 A Des:[4.20] Act:[3.10] B Des:-5.60] Act:[-1.10] [Immediate] [7.41] [-0.96] [6.98] | PC:1041
Heading:8.79 A Des:[4.14] Act:[2.10] B Des:-5.64] Act:[-4.60] [Immediate] [7.98] [-0.18] [6.45] | PC:1042
Heading:8.79 A Des:[4.14] Act:[2.10] B Des:-5.64] Act:[-4.80] [Immediate] [8.44] [0.38] [5.87] | PC:1042
Heading:8.70 A Des:[4.66] Act:[0.60] B Des:-5.22] Act:[-3.80] [Immediate] [8.99] [1.11] [4.94] | PC:1043
Heading:8.70 A Des:[4.66] Act:[2.60] B Des:-5.22] Act:[-4.90] [Immediate] [9.29] [1.42] [4.30] | PC:1043
Heading:8.59 A Des:[5.18] Act:[1.90] B Des:-4.71] Act:[-4.10] [Immediate] [0.60] [0.29] [-0.33] | PC:1044
Heading:8.59 A Des:[5.18] Act:[1.60] B Des:-4.71] Act:[-3.20] [Immediate] [9.88] [1.74] [2.60] | PC:1044
Heading:8.56 A Des:[5.35] Act:[3.40] B Des:-4.52] Act:[-3.20] [Immediate] [10.18] [1.41] [1.46] | PC:1045
Heading:8.56 A Des:[5.35] Act:[2.80] B Des:-4.52] Act:[-2.40] [Immediate] [10.32] [0.91] [0.65] | PC:1045
Heading:8.53 A Des:[5.46] Act:[2.30] B Des:-4.38] Act:[-1.80] [Immediate] [10.37] [-0.19] [-0.51] | PC:1046
Heading:8.53 A Des:[5.46] Act:[3.50] B Des:-4.38] Act:[-3.80] [Immediate] [10.25] [-1.14] [-1.15] | PC:1046
Heading:8.59 A Des:[5.20] Act:[4.90] B Des:-4.68] Act:[-2.50] [Immediate] [9.85] [-2.62] [-1.78] | PC:1047
Heading:8.59 A Des:[5.20] Act:[3.60] B Des:-4.68] Act:[-2.10] [Immediate] [9.47] [-3.62] [-1.95] | PC:1047
Heading:8.57 A Des:[5.29] Act:[3.20] B Des:-4.59] Act:[-3.10] [Immediate] [8.86] [-4.91] [-1.75] | PC:1048
Heading:8.57 A Des:[5.29] Act:[2.40] B Des:-4.59] Act:[-3.20] [Immediate] [8.45] [-5.64] [-1.42] | PC:1048
Heading:8.69 A Des:[4.67] Act:[3.20] B Des:-5.22] Act:[-4.40] [Immediate] [7.84] [-6.49] [-0.72] | PC:1049
Heading:8.69 A Des:[4.67] Act:[2.80] B Des:-5.22] Act:[-2.50] [Immediate] [7.38] [-7.02] [-0.19] | PC:1049
Heading:8.64 A Des:[4.95] Act:[2.40] B Des:-4.95] Act:[-2.90] [Immediate] [6.60] [-7.67] [0.78] | PC:1050
Heading:8.64 A Des:[4.95] Act:[2.40] B Des:-4.95] Act:[-4.30] [Immediate] [6.00] [-7.97] [1.54] | PC:1050
Heading:8.73 A Des:[4.48] Act:[3.60] B Des:-5.38] Act:[-3.80] [Immediate] [4.99] [-8.32] [2.66] | PC:1051
Heading:8.73 A Des:[4.48] Act:[2.70] B Des:-5.38] Act:[-1.40] [Immediate] [4.26] [-8.37] [3.47] | PC:1051
Heading:8.84 A Des:[3.84] Act:[3.20] B Des:-5.85] Act:[-5.90] [Immediate] [3.08] [-8.25] [4.64] | PC:1052
Heading:8.84 A Des:[3.84] Act:[2.10] B Des:-5.85] Act:[-4.10] [Immediate] [2.35] [-7.92] [5.47] | PC:1052
Heading:8.76 A Des:[4.30] Act:[2.60] B Des:-5.52] Act:[-6.10] [Immediate] [1.37] [-7.29] [6.50] | PC:1053
Heading:8.76 A Des:[4.30] Act:[1.00] B Des:-5.52] Act:[-5.70] [Immediate] [0.81] [-6.71] [7.13] | PC:1053
Heading:8.71 A Des:[4.59] Act:[1.20] B Des:-5.28] Act:[-5.10] [Immediate] [0.09] [-5.75] [7.94] | PC:1054
Heading:8.71 A Des:[4.59] Act:[2.10] B Des:-5.28] Act:[-2.80] [Immediate] [-0.43] [-4.95] [8.40] | PC:1054
Heading:8.69 A Des:[4.70] Act:[3.00] B Des:-5.18] Act:[-0.90] [Immediate] [-1.42] [-3.89] [8.79] | PC:1055
Heading:8.69 A Des:[4.70] Act:[0.30] B Des:-5.18] Act:[-4.50] [Immediate] [-2.15] [-3.11] [8.90] | PC:1055
Heading:8.63 A Des:[4.99] Act:[0.00] B Des:-4.91] Act:[-6.30] [Immediate] [-3.34] [-2.05] [8.77] | PC:1056
Heading:8.63 A Des:[4.99] Act:[3.20] B Des:-4.91] Act:[-5.70] [Immediate] [-4.16] [-1.24] [8.51] | PC:1056
Heading:8.52 A Des:[5.49] Act:[5.10] B Des:-4.35] Act:[0.60] [Immediate] [-5.38] [-0.24] [7.82] | PC:1057
Heading:8.52 A Des:[5.49] Act:[2.20] B Des:-4.35] Act:[-2.10] [Immediate] [-6.12] [0.25] [7.20] | PC:1057
Heading:8.56 A Des:[5.34] Act:[4.00] B Des:-4.52] Act:[-2.40] [Immediate] [-7.07] [0.88] [6.12] | PC:1058
Heading:8.56 A Des:[5.34] Act:[4.80] B Des:-4.52] Act:[-4.00] [Immediate] [-7.61] [1.08] [5.35] | PC:1058
